TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,MerchantID,Channel,LoginAttempts,TransactionDuration,AccountBalance,CustomerAge,CustomerOccupation,withdrawal_ratio,transaction_hour,fraud_gmm,isolation_fraud,fraud_either,fraud_both
TX001137,AC00032,341.67,2023-03-06 16:45:24,Debit,Omaha,D000160,M037,Branch,5,96,1442.29,53,Retired,0.2368941059010324,16,0,1,1,0
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,M070,Branch,1,117,6178.77,21,Student,0.04026044018469695,18,0,0,0,0
TX000754,AC00032,1020.73,2023-07-24 16:42:06,Debit,Fort Worth,D000676,M087,ATM,1,87,1119.61,28,Student,0.9116835326586937,16,0,0,0,0
TX001034,AC00032,43.91,2023-08-17 18:31:23,Debit,Albuquerque,D000515,M073,Online,1,86,1806.68,27,Student,0.024304248677131532,18,0,0,0,0
TX001311,AC00032,52.23,2023-09-11 18:08:19,Credit,San Francisco,D000088,M016,Branch,1,96,105.01,28,Student,0.49738120179030565,18,0,0,0,0
TX000643,AC00032,467.13,2023-09-28 17:18:26,Credit,Kansas City,D000025,M096,Branch,1,45,3914.84,54,Retired,0.11932288420471845,17,0,0,0,0
TX002427,AC00032,582.17,2023-12-07 16:02:47,Debit,Tucson,D000032,M093,Branch,1,135,7310.83,57,Engineer,0.07963117730818525,16,0,0,0,0
TX001161,AC00032,388.21,2023-12-19 16:39:57,Credit,Columbus,D000387,M013,Branch,1,237,9724.49,53,Doctor,0.03992085960292005,16,0,0,0,0
TX000532,AC00033,40.57,2023-02-13 17:02:27,Debit,Columbus,D000380,M096,Branch,1,63,1476.91,26,Student,0.02746951405298901,17,0,0,0,0
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,M045,ATM,1,136,4401.78,26,Engineer,0.01443506944917738,18,0,0,0,0
TX002247,AC00033,46.53,2023-06-22 17:27:50,Debit,San Francisco,D000287,M082,ATM,1,34,4468.12,42,Engineer,0.01041377581622696,17,0,0,0,0
TX000978,AC00033,397.01,2023-08-07 17:45:52,Debit,Los Angeles,D000044,M058,ATM,1,100,719.52,22,Student,0.5517706248610185,17,0,0,0,0
TX002436,AC00033,305.92,2023-12-06 16:42:18,Debit,El Paso,D000128,M057,ATM,1,88,1445.47,72,Retired,0.2116405044725937,16,0,0,0,0
TX000286,AC00033,47.42,2023-12-19 16:46:08,Debit,San Diego,D000249,M012,ATM,1,28,8253.52,64,Doctor,0.005745427405519099,16,0,0,0,0
TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,M005,ATM,1,18,746.47,27,Student,0.2707543504762415,16,0,0,0,0
TX001916,AC00034,95.35,2023-07-26 16:27:19,Debit,Chicago,D000348,M032,Online,1,131,1639.9,21,Student,0.0581437892554424,16,0,0,0,0
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,M083,Online,1,72,1305.56,29,Doctor,0.05550874720426484,18,0,0,0,0
TX000675,AC00034,637.97,2023-10-23 17:17:18,Debit,New York,D000646,M066,Branch,1,90,7949.03,58,Retired,0.0802575911777915,17,0,0,0,0
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,M022,Branch,1,14,787.74,26,Student,0.09296214487013482,16,0,0,0,0
TX000716,AC00035,78.92,2023-06-15 18:57:42,Credit,Jacksonville,D000118,M075,Online,1,95,5624.86,59,Engineer,0.014030571427555531,18,0,0,0,0
TX001840,AC00035,813.78,2023-08-07 17:42:03,Credit,Atlanta,D000627,M012,ATM,1,55,14935.5,54,Doctor,0.05448629105152154,17,0,0,0,0
TX002267,AC00035,171.16,2023-09-28 16:33:08,Debit,New York,D000459,M058,Online,1,42,6126.5,51,Retired,0.027937647922957644,16,0,0,0,0
TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,Washington,D000428,M059,ATM,1,90,4069.17,73,Retired,0.05189756141915919,16,0,0,0,0
TX000878,AC00035,53.51,2023-10-26 16:54:32,Debit,New York,D000671,M030,Online,1,165,5773.5,56,Retired,0.00926820819260414,16,0,0,0,0
TX000989,AC00035,471.88,2023-10-30 18:44:22,Credit,San Jose,D000317,M054,Online,1,141,14833.34,34,Doctor,0.03181212053387841,18,0,0,0,0
TX001590,AC00035,70.88,2023-12-04 16:18:39,Credit,Omaha,D000315,M087,Branch,1,176,1794.65,74,Retired,0.03949516618839328,16,0,0,0,0
TX001296,AC00035,206.63,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,M023,Online,1,128,7626.53,59,Retired,0.02709357991117848,16,0,0,0,0
TX000470,AC00036,71.95,2023-02-13 16:39:52,Credit,Omaha,D000410,M100,Online,1,53,9267.32,59,Engineer,0.007763841110482859,16,0,0,0,0
TX001316,AC00036,710.43,2023-03-08 17:07:21,Debit,San Diego,D000398,M007,Online,1,115,5625.55,67,Retired,0.12628631867106327,17,0,0,0,0
TX002237,AC00036,58.85,2023-05-15 17:15:25,Credit,Milwaukee,D000517,M041,Online,1,115,1789.8,71,Retired,0.032880768800983354,17,0,0,0,0
TX001814,AC00036,26.92,2023-05-18 18:15:02,Debit,Indianapolis,D000687,M053,ATM,1,43,1674.94,62,Retired,0.0160722175122691,18,0,0,0,0
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,M010,Online,1,123,14464.3,41,Doctor,0.05117772723187434,17,0,0,0,0
TX000766,AC00037,79.8,2023-12-22 17:17:34,Debit,Fort Worth,D000477,M070,ATM,1,76,6372.58,73,Retired,0.012522400660329096,17,0,0,0,0
TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,M066,ATM,1,161,9077.62,31,Engineer,0.019107431242991,16,0,0,0,0
TX002301,AC00038,301.73,2023-06-27 16:40:58,Debit,Tucson,D000006,M044,Online,1,163,990.74,67,Doctor,0.304550134243091,16,0,0,0,0
TX002125,AC00039,737.46,2023-01-03 16:28:03,Credit,Albuquerque,D000443,M037,Branch,4,75,634.16,53,Doctor,1.1628926453891764,16,0,1,1,0
TX000597,AC00039,138.06,2023-07-25 17:21:53,Debit,Charlotte,D000188,M099,Branch,1,159,1070.47,44,Engineer,0.1289713864003662,17,0,0,0,0
TX000496,AC00039,634.86,2023-08-10 16:28:55,Debit,Chicago,D000151,M009,ATM,1,45,588.5,27,Student,1.0787765505522515,16,0,0,0,0
TX000996,AC00039,50.29,2023-09-18 16:13:38,Credit,Raleigh,D000499,M028,Online,1,64,7604.9,58,Doctor,0.006612841720469697,16,0,0,0,0
TX000397,AC00039,416.37,2023-10-11 16:14:28,Debit,Columbus,D000686,M015,Online,1,67,7936.91,35,Engineer,0.05245996237830591,16,0,0,0,0
TX000824,AC00039,4.15,2023-10-19 16:34:39,Credit,Omaha,D000214,M019,Branch,1,119,6017.36,60,Retired,0.0006896712179427524,16,0,0,0,0
TX000594,AC00039,139.57,2023-11-17 17:59:11,Debit,Fort Worth,D000222,M030,ATM,3,263,271.78,19,Student,0.5135403635293252,17,0,1,1,0
TX002231,AC00040,228.4,2023-01-05 16:22:12,Debit,Omaha,D000315,M060,ATM,1,116,9598.43,67,Doctor,0.02379555823191918,16,0,0,0,0
TX000351,AC00040,294.15,2023-02-02 16:19:31,Debit,Fresno,D000504,M020,Online,1,136,6362.16,38,Engineer,0.0462342977856577,16,0,0,0,0
TX001145,AC00040,199.8,2023-07-24 16:18:50,Debit,Detroit,D000138,M038,ATM,1,163,167.28,20,Student,1.1944045911047347,16,0,0,0,0
TX000441,AC00040,1237.56,2023-11-13 17:49:04,Credit,Austin,D000077,M060,Branch,1,159,9410.17,60,Engineer,0.13151303323956953,17,0,0,0,0
TX001517,AC00040,965.66,2023-12-18 17:22:16,Debit,Raleigh,D000244,M009,ATM,1,32,765.81,53,Engineer,1.2609655136391533,17,0,1,1,0
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,M057,Branch,1,65,5729.1,60,Engineer,0.008776247578153637,16,0,0,0,0
TX001397,AC00041,34.31,2023-04-28 16:55:28,Debit,Philadelphia,D000353,M094,ATM,1,251,1484.76,24,Student,0.023108111748700127,16,0,0,0,0
TX000549,AC00041,124.59,2023-05-05 17:32:18,Debit,Charlotte,D000037,M025,Branch,1,171,129.29,27,Student,0.9636476138912523,17,0,0,0,0
TX001066,AC00041,212.88,2023-05-19 18:44:23,Debit,Fresno,D000663,M062,Online,1,122,7036.72,39,Doctor,0.03025273138621403,18,0,0,0,0
TX000026,AC00041,7.49,2023-10-20 17:53:13,Credit,Houston,D000671,M043,Online,1,276,3634.67,65,Retired,0.0020607097755779755,17,0,0,0,0
TX001638,AC00041,348.44,2023-11-06 17:58:34,Debit,Baltimore,D000668,M034,Online,1,147,1022.94,24,Student,0.3406260386728449,17,0,0,0,0
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,D000374,M020,Branch,1,143,3484.32,67,Retired,0.10667504706800753,16,0,0,0,0
TX002320,AC00042,135.94,2023-01-18 16:48:32,Debit,Houston,D000489,M020,Branch,1,258,4710.21,71,Retired,0.02886070897051299,16,0,0,0,0
TX002217,AC00042,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,M001,ATM,1,52,1612.4,19,Student,0.07079508806747706,16,0,0,0,0
TX001480,AC00042,336.05,2023-04-24 17:18:18,Debit,San Antonio,D000044,M019,Branch,1,164,1635.05,28,Student,0.20552888290877955,17,0,0,0,0
TX002478,AC00042,246.41,2023-05-26 17:10:40,Debit,Detroit,D000501,M071,ATM,1,23,1431.6,54,Retired,0.1721221011455714,17,0,0,0,0
TX001376,AC00042,221.49,2023-09-13 18:11:22,Credit,Oklahoma City,D000203,M052,Branch,1,196,707.25,23,Student,0.3131707317073171,18,0,0,0,0
TX000524,AC00043,320.14,2023-01-31 16:58:42,Debit,Milwaukee,D000141,M021,Online,1,96,3075.97,60,Retired,0.10407773807937008,16,0,0,0,0
TX002456,AC00043,655.81,2023-05-05 16:52:44,Debit,Omaha,D000567,M044,ATM,2,164,4539.99,55,Retired,0.1444518600261234,16,0,1,1,0
TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,M089,Branch,1,42,8564.46,27,Engineer,0.03612837236673416,16,0,0,0,0
TX000727,AC00043,729.38,2023-11-14 17:23:43,Debit,Los Angeles,D000443,M093,ATM,1,90,9127.65,68,Doctor,0.07990884838923491,17,0,0,0,0
TX001172,AC00044,487.32,2023-10-19 18:11:23,Debit,Kansas City,D000345,M005,Branch,1,164,7707.96,52,Doctor,0.06322295393333645,18,0,0,0,0
TX001073,AC00045,1074.29,2023-01-05 16:43:14,Debit,Portland,D000147,M081,Branch,1,79,2011.6,67,Retired,0.5340475243587194,16,0,0,0,0
TX000736,AC00045,244.64,2023-02-21 18:41:39,Debit,Tucson,D000172,M072,Branch,1,103,9159.56,30,Doctor,0.026708706531754802,18,0,0,0,0
TX000752,AC00045,248.95,2023-06-16 16:19:35,Credit,San Francisco,D000454,M068,Branch,1,29,3059.79,65,Retired,0.08136179280277404,16,0,0,0,0
TX000904,AC00045,72.68,2023-07-21 17:56:49,Debit,Seattle,D000697,M072,Online,1,44,6216.77,69,Retired,0.011690958488089475,17,0,0,0,0
TX000546,AC00045,204.56,2023-09-11 17:51:17,Credit,San Diego,D000094,M013,Branch,1,179,364.72,18,Student,0.5608686115376179,17,0,0,0,0
TX000734,AC00046,98.87,2023-01-03 17:51:07,Debit,Detroit,D000058,M060,Online,1,179,533.2,20,Student,0.1854276069017254,17,0,0,0,0
TX002418,AC00046,28.38,2023-10-03 16:39:18,Debit,Tucson,D000202,M042,Branch,1,260,8892.62,45,Doctor,0.0031914104054822983,16,0,0,0,0
TX002437,AC00046,942.7,2023-11-06 16:24:45,Debit,Boston,D000565,M048,Online,1,29,5141.32,35,Engineer,0.18335758132152835,16,0,0,0,0
TX000194,AC00047,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,M017,Online,1,24,293.24,25,Student,0.9567930705224389,17,0,1,1,0
TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,M042,Online,1,15,8318.29,28,Engineer,0.054975241305604876,18,0,0,0,0
TX001879,AC00047,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,M100,Branch,1,27,5134.37,78,Retired,0.14625942423315813,18,0,0,0,0
TX002505,AC00047,123.38,2024-01-01 17:21:56,Debit,Sacramento,D000219,M049,Online,1,40,13542.41,59,Doctor,0.009110638357574464,17,0,0,0,0
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,M083,Online,1,102,423.64,25,Student,0.7180625059012369,16,0,0,0,0
TX001707,AC00048,1283.97,2023-08-09 17:32:04,Debit,Colorado Springs,D000340,M030,ATM,1,121,11041.9,42,Doctor,0.11628161819976635,17,0,0,0,0
TX002336,AC00048,14.1,2023-12-25 17:13:46,Debit,Louisville,D000099,M027,Branch,1,73,6949.21,45,Engineer,0.0020290076138150953,17,0,0,0,0
TX000669,AC00049,504.63,2023-11-13 17:07:10,Debit,Portland,D000129,M068,Online,1,168,3806.16,60,Engineer,0.1325824452991992,17,0,0,0,0
TX000326,AC00049,609.14,2023-11-23 16:09:39,Debit,Tucson,D000224,M086,ATM,1,177,9033.87,39,Engineer,0.06742846642690231,16,0,0,0,0
TX000817,AC00050,24.19,2023-02-08 17:33:08,Debit,San Diego,D000099,M061,ATM,1,28,2756.2,29,Engineer,0.008776576445831219,17,0,0,0,0
TX000932,AC00050,38.81,2023-04-28 18:52:30,Credit,Virginia Beach,D000285,M001,Online,1,145,1619.6,25,Student,0.02396270684119536,18,0,0,0,0
TX001758,AC00050,326.03,2023-05-09 16:54:49,Credit,New York,D000145,M038,Online,1,137,290.24,18,Student,1.123311742006615,16,0,0,0,0
TX002291,AC00050,334.07,2023-08-11 17:27:16,Debit,New York,D000440,M054,Branch,1,200,7306.79,59,Engineer,0.045720487382284146,17,0,0,0,0
TX001686,AC00050,296.46,2023-11-09 16:11:59,Debit,Dallas,D000287,M046,Branch,1,136,558.99,23,Student,0.5303493801320238,16,0,0,0,0
TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,M014,ATM,1,80,1128.38,26,Student,0.2275829064676793,16,0,0,0,0
TX000595,AC00051,312.47,2023-05-02 17:24:26,Debit,Milwaukee,D000658,M033,ATM,4,148,9419.27,49,Engineer,0.033173483720075975,17,0,1,1,0
TX001333,AC00051,186.55,2023-06-21 16:49:10,Debit,Philadelphia,D000049,M003,Branch,1,288,224.65,48,Engineer,0.8304028488760294,16,0,1,1,0
TX002486,AC00051,193.38,2023-07-20 16:05:11,Debit,Memphis,D000188,M069,ATM,1,285,1081.79,18,Student,0.17875927860305604,16,0,0,0,0
TX001148,AC00052,409.59,2023-03-20 16:08:11,Debit,Albuquerque,D000430,M042,Online,1,50,14563.02,35,Doctor,0.028125347627071855,16,0,0,0,0
TX000505,AC00052,3.42,2023-09-25 16:14:35,Credit,San Antonio,D000484,M092,Online,1,158,14180.21,43,Doctor,0.00024118119548300062,16,0,0,0,0
TX001054,AC00052,11.46,2023-10-09 16:50:41,Debit,Chicago,D000232,M056,Online,1,73,6628.75,67,Retired,0.001728832736187064,16,0,0,0,0
TX001241,AC00053,137.59,2023-01-03 16:27:16,Debit,Nashville,D000439,M065,ATM,1,95,10679.67,30,Doctor,0.012883356882750123,16,0,0,0,0
TX000072,AC00053,143.21,2023-01-13 17:00:16,Debit,Dallas,D000410,M066,Online,1,135,6374.82,35,Engineer,0.02246494802990516,17,0,0,0,0
TX001236,AC00053,29.19,2023-01-25 17:39:15,Credit,Nashville,D000300,M004,Branch,1,41,12059.85,58,Doctor,0.002420428114777547,17,0,0,0,0
TX001743,AC00053,117.66,2023-08-03 18:19:53,Credit,Memphis,D000047,M014,Branch,1,126,6794.17,39,Doctor,0.01731778863349018,18,0,0,0,0
TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,M005,Online,1,108,303.68,26,Student,0.12562565858798735,16,0,0,0,0
TX000807,AC00053,24.77,2023-11-01 16:55:58,Credit,Nashville,D000449,M002,Online,1,17,478.23,40,Engineer,0.05179516132404909,16,0,0,0,0
TX000406,AC00053,212.74,2023-12-14 18:53:34,Debit,Seattle,D000110,M050,Branch,1,128,7645.47,27,Engineer,0.027825627463059825,18,0,0,0,0
TX000659,AC00054,101.76,2023-02-20 17:27:24,Debit,Philadelphia,D000374,M071,Branch,1,26,6043.25,31,Doctor,0.016838621602614488,17,1,0,1,0
TX001548,AC00054,137.23,2023-04-07 16:50:22,Debit,Fresno,D000207,M084,Branch,1,63,13847.99,64,Doctor,0.009909741413735856,16,0,0,0,0
TX001813,AC00054,67.33,2023-04-13 18:15:52,Debit,Detroit,D000538,M073,Online,1,36,5925.98,59,Engineer,0.011361833823266363,18,0,0,0,0
TX000478,AC00054,22.46,2023-05-17 16:03:51,Debit,New York,D000602,M087,Online,1,78,6631.5,54,Retired,0.003386865716655357,16,0,0,0,0
TX002292,AC00054,52.44,2023-09-06 18:56:24,Debit,Raleigh,D000427,M046,Online,1,87,3157.75,27,Student,0.016606761143219063,18,1,0,1,0
TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,M085,Branch,1,173,13856.18,41,Doctor,0.05332927257007343,18,1,0,1,0
TX000859,AC00054,329.14,2023-11-14 16:37:42,Debit,Sacramento,D000156,M018,Branch,1,14,12033.92,55,Doctor,0.027351021113652077,16,1,0,1,0
TX002470,AC00054,179.62,2023-11-15 16:00:38,Debit,Tucson,D000504,M082,Online,1,119,409.26,24,Student,0.43888970336705274,16,1,0,1,0
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,M069,Online,3,127,13185.39,47,Doctor,0.00931713055131475,17,0,1,1,0
TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,M018,Branch,1,52,1381.28,39,Engineer,0.21648760569906172,17,0,0,0,0
TX000054,AC00055,169.5,2023-09-07 16:51:27,Debit,San Diego,D000442,M036,Branch,1,142,918.88,28,Student,0.18446369493296186,16,0,0,0,0
TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,D000453,M019,Branch,1,128,6863.06,46,Doctor,0.056342214697234175,16,0,0,0,0
TX000229,AC00055,52.01,2023-11-07 16:46:04,Debit,Mesa,D000652,M019,ATM,1,85,1120.88,48,Doctor,0.04640104203839839,16,0,0,0,0
TX000339,AC00055,33.89,2023-11-10 16:10:34,Debit,Nashville,D000588,M079,Branch,1,177,1444.75,26,Student,0.023457345561515835,16,0,0,0,0
TX000647,AC00056,56.89,2023-02-03 18:03:56,Credit,Houston,D000120,M062,Branch,1,56,3034.67,59,Engineer,0.01874668415346644,18,0,0,0,0
TX001417,AC00056,18.56,2023-04-24 17:04:21,Credit,Memphis,D000189,M094,Branch,1,161,4230.37,49,Engineer,0.004387323094670206,17,0,0,0,0
TX002258,AC00056,74.67,2023-05-15 17:37:32,Debit,Indianapolis,D000667,M074,ATM,1,283,3449.35,43,Engineer,0.02164755678606114,17,0,0,0,0
TX001611,AC00056,142.55,2023-05-16 16:45:46,Debit,Kansas City,D000091,M071,Online,1,97,1262.68,67,Doctor,0.1128947951975164,16,0,0,0,0
TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,M068,ATM,1,240,7483.01,64,Retired,0.022496294940137725,18,0,0,0,0
TX002269,AC00056,37.65,2023-09-25 17:29:01,Credit,San Jose,D000211,M062,Online,1,109,411.78,27,Student,0.0914323182281801,17,0,0,0,0
TX001564,AC00057,598.66,2023-01-10 16:51:44,Credit,Charlotte,D000316,M032,Branch,1,222,2587.11,32,Engineer,0.23140106141602018,16,0,0,0,0
TX002493,AC00057,267.48,2023-01-30 17:05:46,Debit,Albuquerque,D000497,M002,ATM,2,159,811.86,21,Student,0.329465671421181,17,0,1,1,0
TX000028,AC00057,40.32,2023-03-29 16:42:38,Debit,Milwaukee,D000310,M008,Branch,1,95,2686.52,37,Engineer,0.015008263478403288,16,0,0,0,0
TX000592,AC00057,198.62,2023-05-15 16:19:14,Credit,Tucson,D000378,M079,Branch,1,84,1196.07,27,Student,0.16606051485280962,16,0,0,0,0
TX001106,AC00057,22.54,2023-08-29 16:19:14,Debit,El Paso,D000075,M044,Online,1,42,7139.11,26,Engineer,0.0031572562966532243,16,0,0,0,0
TX000640,AC00058,320.55,2023-05-01 17:11:47,Debit,Milwaukee,D000549,M041,Online,1,118,438.75,50,Engineer,0.7305982905982906,17,0,0,0,0
TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,M075,ATM,1,102,7682.0,64,Doctor,0.002944545691226243,16,0,0,0,0
TX002477,AC00058,270.39,2023-06-12 17:30:53,Debit,Jacksonville,D000214,M006,ATM,1,104,899.15,25,Student,0.3007173441583718,17,0,0,0,0
TX000876,AC00058,583.92,2023-08-01 16:11:52,Debit,Kansas City,D000429,M024,Online,1,139,6364.14,55,Engineer,0.09175159565942922,16,0,0,0,0
TX001603,AC00058,199.14,2023-08-02 17:32:29,Debit,Seattle,D000073,M005,Branch,1,36,7001.25,31,Engineer,0.028443492233529724,17,0,0,0,0
TX002476,AC00058,152.0,2023-12-18 18:11:24,Debit,Albuquerque,D000177,M060,ATM,1,63,7531.43,51,Engineer,0.020182090253776507,18,0,0,0,0
TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Washington,D000644,M083,Branch,1,69,13374.89,64,Doctor,0.01278216119908276,16,0,0,0,0
TX001431,AC00059,344.97,2023-03-20 17:30:52,Debit,Austin,D000264,M050,Online,1,106,5577.94,34,Doctor,0.06184541246409966,17,0,0,0,0
TX001828,AC00059,126.91,2023-08-23 16:04:43,Debit,Kansas City,D000268,M050,ATM,1,42,692.69,22,Student,0.1832132700053415,16,0,0,0,0
TX001577,AC00059,65.11,2023-09-07 16:47:49,Debit,Nashville,D000204,M026,ATM,1,150,8485.14,34,Engineer,0.007673414934815454,16,0,0,0,0
TX002193,AC00059,55.98,2023-09-25 16:41:04,Credit,Kansas City,D000551,M013,Branch,1,87,7047.04,24,Student,0.007943760784669875,16,0,0,0,0
TX001186,AC00060,74.27,2023-07-13 17:17:07,Credit,Memphis,D000249,M090,Online,1,148,13696.61,59,Doctor,0.005422509657499191,17,0,0,0,0
TX001485,AC00060,440.94,2023-09-13 18:38:27,Debit,San Antonio,D000133,M008,Online,1,148,7303.23,42,Doctor,0.06037602540245891,18,0,0,0,0
TX000033,AC00060,396.45,2023-09-25 16:26:00,Debit,New York,D000621,M007,ATM,3,168,9690.15,49,Engineer,0.040912679370288384,16,0,1,1,0
TX001299,AC00060,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,M099,ATM,1,25,1602.13,23,Student,0.4001298271675831,16,0,0,0,0
TX001115,AC00061,362.09,2023-02-27 16:59:07,Debit,New York,D000449,M093,Branch,1,31,6590.28,32,Engineer,0.05494303732163125,16,0,0,0,0
TX001447,AC00061,155.53,2023-03-24 17:04:32,Debit,Baltimore,D000507,M041,ATM,1,66,4008.05,29,Engineer,0.03880440613265802,17,0,0,0,0
TX001110,AC00061,391.08,2023-04-28 17:12:06,Debit,Fresno,D000290,M029,Online,1,105,6885.16,56,Retired,0.05680042293860999,17,0,0,0,0
TX000775,AC00061,27.21,2023-06-14 16:34:54,Debit,San Jose,D000700,M050,ATM,1,102,3520.61,79,Retired,0.0077287742749125865,16,0,0,0,0
TX000923,AC00061,21.15,2023-11-20 16:06:10,Debit,Columbus,D000484,M058,Branch,1,180,3466.74,70,Retired,0.006100832482389795,16,0,0,0,0
TX001926,AC00062,138.33,2023-07-07 17:58:29,Debit,Dallas,D000183,M011,Online,1,69,232.56,21,Student,0.5948142414860682,17,0,0,0,0
TX001003,AC00062,476.63,2023-07-25 17:17:49,Debit,Charlotte,D000697,M037,ATM,1,115,4894.25,79,Retired,0.09738570771824079,17,0,0,0,0
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,M028,Branch,1,125,6921.48,70,Doctor,0.010815605910874554,17,0,0,0,0
TX002352,AC00063,12.35,2023-02-06 18:39:50,Debit,Fresno,D000213,M092,Branch,1,22,1846.85,25,Student,0.006687061753797006,18,0,0,0,0
TX001872,AC00063,558.86,2023-03-15 17:27:37,Debit,Austin,D000072,M040,ATM,1,95,9844.32,60,Doctor,0.05676979212378306,17,0,0,0,0
TX000363,AC00063,873.65,2023-03-23 16:38:40,Credit,Oklahoma City,D000414,M050,Online,1,59,12139.83,37,Doctor,0.07196558765649931,16,0,0,0,0
TX000893,AC00063,523.02,2023-05-19 18:32:45,Debit,Jacksonville,D000689,M010,Online,1,83,4586.11,53,Retired,0.11404436439596957,18,0,0,0,0
TX002392,AC00063,4.39,2023-06-12 16:03:42,Debit,Philadelphia,D000441,M084,ATM,1,63,1429.61,26,Student,0.0030707675519897034,16,0,0,0,0
TX001622,AC00063,37.4,2023-08-01 17:54:56,Debit,Raleigh,D000348,M012,ATM,1,84,1519.51,20,Student,0.024613197675566464,17,0,0,0,0
TX001126,AC00063,592.82,2023-09-14 17:25:49,Debit,Memphis,D000450,M076,Online,1,248,7508.98,74,Retired,0.07894813942772522,17,0,0,0,0
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,Memphis,D000024,M026,ATM,1,263,7717.34,45,Doctor,0.015145114767523523,17,0,0,0,0
TX001664,AC00063,27.94,2023-11-03 18:44:38,Debit,Atlanta,D000003,M093,Branch,1,120,1893.44,79,Retired,0.014756210917694778,18,0,0,0,0
TX000467,AC00063,445.41,2023-11-20 16:27:31,Debit,Fresno,D000039,M015,ATM,3,235,12154.66,35,Doctor,0.036645204390743966,16,0,1,1,0
TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Kansas City,D000515,M080,Branch,1,137,3051.29,51,Retired,0.05978455014108786,16,0,0,0,0
TX002338,AC00064,606.27,2023-06-22 17:05:42,Debit,Louisville,D000326,M018,Branch,1,42,9668.78,29,Doctor,0.0627038778418787,17,0,0,0,0
TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,San Jose,D000043,M057,Branch,1,51,9794.26,32,Doctor,0.005148934171647475,16,0,0,0,0
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,M048,Online,1,119,4026.03,52,Retired,0.14205805719281772,17,0,0,0,0
TX002011,AC00065,198.01,2023-04-24 17:46:41,Credit,Austin,D000145,M005,Branch,1,40,250.93,26,Student,0.7891045311441437,17,0,0,0,0
TX001924,AC00065,122.98,2023-07-24 16:15:58,Debit,Jacksonville,D000259,M020,Online,1,228,5055.99,79,Retired,0.02432362405780075,16,0,0,0,0
TX001070,AC00065,390.09,2023-10-09 16:52:40,Debit,El Paso,D000589,M057,Online,1,49,2617.23,26,Engineer,0.14904689308925848,16,0,0,0,0
TX000841,AC00065,186.6,2023-10-25 16:03:16,Debit,Tucson,D000554,M086,Branch,1,139,9716.68,18,Student,0.019204090285982453,16,0,0,0,0
